,advancements_50,advancements_25
0,0.006673110442572379,0.003416684682817816
1,0.0014014703274747421,0.014513022540058085
2,0.025695698408099182,0.034577843383672695
3,0.05093585758595681,0.0496903281176717
4,0.06135297964867332,0.07521485966063665
5,0.09023034255884017,0.08924179311707928
6,0.09696384013292995,0.11056206073705478
7,0.12762091834125525,0.12740880979296743
8,0.14749077534484714,0.14635198998596324
9,0.16981190146734523,0.16783805075746133
10,0.18450531922695756,0.1911521125768306
11,0.20071143069857056,0.21132343876369072
12,0.22540589422285004,0.23000798804308908
13,0.25166279251822554,0.25192931691980525
14,0.26991334992258187,0.2676083381812582
15,0.0019624051015303197,0.003024929950538785
16,0.012839331822938938,0.013574899818128646
17,0.034004132048684424,0.03348482454383833
18,0.043003090543862754,0.05410412246169668
19,0.0707314886469861,0.06965360065044347
20,0.07795961904192224,0.09382415084042353
21,0.10636104554944122,0.10824399554583682
22,0.1231433833786379,0.13035479180748746
23,0.1408896833835057,0.1520008423089723
24,0.16867173005223657,0.1674727482314429
25,0.18904420186809054,0.18765928408218233
26,0.1918874601207943,0.21252292598816036
27,0.21880642902334527,0.23315059281776052
28,0.2518474300013418,0.25057545126405273
29,0.27148536746450447,0.27096908270605174
30,-0.002307675328301333,0.000629497204735701
31,0.012979375583495253,0.013413051472210436
32,0.03171269588289985,0.030473115424123717
33,0.052773445728142854,0.05239746923079938
34,0.06914175375582578,0.07701041576700193
35,0.09303125252548294,0.09008949951314628
36,0.09748030343352669,0.1128435164397219
37,0.13216952222510003,0.1306269262858029
38,0.1547529325050437,0.15420533624326072
39,0.1592392000255538,0.17214524696723588
40,0.19284865343550986,0.187801444707825
41,0.20417796301150148,0.21516861474915588
42,0.22510706348600917,0.2316447767083144
43,0.24452295625481218,0.25316921605253784
44,0.26045679636769,0.27398962377697444
45,0.02464798636611373,0.06573854925959188
46,0.07259998130486064,0.04044226284822713
47,0.07735272194923508,0.10835397952749469
48,0.052463207121402886,0.051762054729480464
49,0.07453391021134236,0.07454463604617145
50,0.08713879419450718,0.0934118038950314
51,0.15582473094218904,0.10873304937054235
52,0.15316755836980436,0.1277330894808585
53,0.18949250175174157,0.15324437494713797
54,0.17363799297187865,0.17017197653445776
55,0.1776812091767597,0.19436988945979003
56,0.211098231610688,0.21225265963943313
57,0.23208528486545518,0.23127020813743895
58,0.25128065575499353,0.2502012016597379
59,0.2704662929851027,0.27214349716206315
60,0.07182691571277774,0.06062814101119764
61,0.04848630997546034,0.08030147836532285
62,0.08662769253259417,0.07844047687098354
63,0.11951858457703758,0.11849114296218258
64,0.10263469791408612,0.10513570904998083
65,0.09246587774784812,0.09202508593674266
66,0.09627397048429963,0.10698906023317384
67,0.111116766110724,0.12696382388577176
68,0.1326933563527554,0.14757259235443623
69,0.18189367388912664,0.16788062481851726
70,0.19671320139566376,0.19376203270521553
71,0.21049509286168974,0.21003353240205327
72,0.23404792228707,0.23006391301856932
73,0.24316585306114316,0.2548995897824119
74,0.26362148950528663,0.2763543740178737
75,0.05429452134043321,0.029873083795488947
76,0.09266071612104002,0.0678215368421228
77,0.07704738849001266,0.09341543639862512
78,0.08086236470976245,0.1230233723827199
79,0.12244493329494043,0.13234601902391174
80,0.10495940611665594,0.12656293458252166
81,0.14090501096252764,0.18154393752430276
82,0.04248967645006835,-3.924415503178428e-05
83,0.20754008681189035,0.2228255320708756
84,0.2504974862934918,0.22150211364269626
85,0.2128500106534662,0.22618751483410054
86,0.2839805534553413,0.2550514476573707
87,0.23363572500683616,0.2571289603880328
88,0.28125383284546157,0.2634491326223856
89,0.312928270607493,0.291188285583127
90,0.025438915049642283,0.05003096045067526
91,0.02813092342655832,0.050793502067954334
92,0.08868090247851637,0.045834718479191114
93,0.13610794392225622,0.12164369451351133
94,0.09908420169483177,0.12428915674069853
95,0.08467426579846021,0.1115904272533821
96,0.1771134797276379,0.18100816021905308
97,0.1774889489781772,0.1867960132832476
98,0.15406498614925412,0.1365861818684108
99,0.2297549677700115,0.22774954295482736
100,0.25075085583775014,0.22354589812130574
101,0.27140724677007433,0.24553797166372227
102,0.2904781941253894,0.2632319825606849
103,0.3229024434100636,0.2914349382750675
104,0.2676913878489256,0.29103473076724284
105,0.03702433715241854,0.08347903663619875
106,0.04327179504064221,0.06648584935762815
107,0.09770951677880928,0.09167298209928261
108,0.0946698288446968,0.14263058358318373
109,0.14865500527748704,0.13934501753109677
110,0.13903437942264055,0.11249717908536029
111,0.18787341297806945,0.1393868227596364
112,0.15636991299486902,0.1890794768907557
113,0.22295307112747056,0.19167977640062966
114,0.21372892204136518,0.22937615512034362
