,advancements_50,advancements_35,advancements_25
73,0.25805466429199003,0.2646694927242164,0.2611371753706068
74,0.2839465855022045,0.2805092206433987,0.2818543433012883
75,0.03233796867264459,0.08027860506814921,0.07822194687824026
76,0.08043556898822088,0.04861758521558457,0.04864359395969152
77,0.08064339999630772,0.10396887399458,0.14779057160576975
78,0.0805416460546163,0.09789713064697605,0.1205184763778841
79,0.15451371177610096,0.10859321706542228,0.13723147095336088
80,0.11118451592117752,0.12876078689803575,0.14996487179861198
81,0.19680964202984377,0.13748185059337242,0.17291514814350697
82,0.19008251010765254,0.17276713502744864,0.20079927341878445
83,0.21765277175092393,0.18182789550927006,0.1897168915231381
84,0.25458422795387264,0.20464257410613665,0.2437576039325751
85,0.25335449923028935,0.2008308591282255,0.23272508160693176
86,0.2562445441918486,0.24847489026564826,0.22956300059827686
87,0.2352757411626243,0.24910822581038428,0.2773202119367164
88,0.30665134629094243,0.2636400637265876,0.2579133896538304
89,0.3384627912344553,0.2840235336845578,0.27408006462944273
90,0.06785829637169415,0.03462600188216157,0.01705993974868517
91,0.07159690708899935,0.0796899292189565,0.057193434527853235
92,0.10485162729392533,0.07142077033304763,0.05572115960796939
93,0.09962219416897425,0.0761895789041131,0.0958908333672184
94,0.11991794796654572,0.12519371530791343,0.1315311531253171
95,0.08217845747354857,0.11341164948222046,0.12382645842312218
96,0.1914891803304189,0.15136846007219096,0.18667913838711012
97,0.19522169599277833,0.17130632779364316,0.18455841010535498
98,0.24100640091015585,0.18786359330921928,0.21680615100416778
99,0.24492755689604823,0.21298316119840555,0.20913490662753212
100,0.21196683882824097,0.23316017148282406,0.2435525638554178
101,0.24303163353645546,0.2328698432454261,0.24677195772728655
102,0.2537466838738553,0.3037922012700854,0.27906912720382143
103,0.2806031981064817,0.27686976756833964,0.30357696240417187
104,0.28036711342273235,0.21735147111703584,0.15032596474714174
105,0.06439871837571091,0.0445824082855175,0.06824934814582305
106,0.0651956017209221,0.10266735801357055,0.10745543481778033
107,0.11534340506852174,0.08016741018522751,0.12720813238623055
108,0.0987078718911544,0.12417464553568125,0.14502090047219557
109,0.1265704220733235,0.13196421854193266,0.1296317329344549
110,0.11905458717054866,0.13918195696529434,0.1449007337979935
111,0.14298768845482274,0.15903650072467948,0.16708991560175468
112,0.12817114893580342,0.18724216610848987,0.18424734971783094
113,0.18681439892786558,0.20065976486198375,0.19980578280011108
114,0.24282432657270142,0.2160641415314495,0.2142893832494592
115,0.24838402532511097,0.25708673100163926,0.21801405446771788
116,0.2865198679643151,0.24023922282553653,0.24144863212465656
117,0.29685700231731355,0.28164268902497536,0.2702050790682579
118,0.31589701566765144,0.2892882532630228,0.2774960549322768
119,0.34206246848447414,0.3290846000893385,0.30007751199629923
120,0.06937098899019724,0.08970099652655976,0.05758899449561512
121,0.0847339867897017,0.10688594909004875,0.08733985398778125
122,0.12176528876921681,0.11932244630470948,0.09871016901727667
123,0.16036386040473088,0.12963220951602542,0.14818989258207604
124,0.15373022562420577,0.1818147628271458,0.16471874732165362
125,0.11570380734491109,0.15680613560931264,0.15868595169755273
126,0.15517761897802723,0.20831222079002779,0.18018730927927096
127,0.2350109110165569,0.21471710236058958,0.22791859537914566
128,0.23815517090330063,0.24229293087591444,0.2487008002563755
129,0.2810345625106205,0.2335825983644531,0.25658259798841615
130,0.2891878718615924,0.26281642310876663,0.2783193079983001
131,0.22351902037717775,0.26747989312180065,0.27221255160493213
132,0.32898205917579554,0.3038770062801785,0.32334328051398875
133,0.3147407291033261,0.34738698778791477,0.3424295153789683
134,0.3720906506876564,0.3555324552355123,0.3482292452106703
135,0.021337076942650676,0.13190881033069507,0.10976078946964629
136,0.3505497682922488,0.28091661312496935,0.21067043235570213
137,0.09228709832834864,0.14035572583513897,0.10328622002351451
138,0.218529940456341,0.1644677055386517,0.12094793572406504
139,0.2185451525015453,0.13990497386586645,0.19425786640441242
140,0.1361989588331161,0.21200478312137483,0.17493934047214205
141,0.1786309403173112,0.12102215356868953,0.12045648831472129
142,0.1948148722624652,0.2428685107216058,0.20652844529877504
143,0.2712602546011749,0.2405889397517281,0.2679104360749404
144,0.2789915489346137,0.26525247101153976,0.1979591157522916
145,0.20028510666357685,0.1653729396113039,0.09063841062291617
146,0.33498648289370087,0.2920109392198596,0.3215208242130295
147,0.29891381558469005,0.3515480447723255,0.3138013876179697
148,0.36733648441424926,0.34010045000819494,0.35744981195143816
149,0.3934699957817075,0.3599450131552022,0.38145172380758274
150,0.11247682105412699,0.1285879231890146,0.11657702803688817
151,0.06796742111276671,0.14417507442807412,0.10358827569119967
152,0.5175506334597599,0.47217007090732577,0.40958516718810806
153,0.5236167713600053,0.4420773960453132,0.3936987826731667
154,0.4525036087245602,0.4117882033420267,0.3746960948789158
155,0.22221005399823343,0.19232008261995093,0.23657802393495356
156,0.24557237172905655,0.2017535618546427,0.25525423668277314
157,0.28379298266281405,0.22252959524979787,0.2789256449773402
158,0.29834050841023585,0.23802262727659915,0.29397348104213145
159,0.29585699641069674,0.2927995720326496,0.2986637935292986
160,0.29428112249042965,0.3381237341531937,0.3127553023037179
161,0.2728864484878671,0.3325469899526219,0.29494471473388323
162,0.37127992143127814,0.3149294908269637,0.3828799370163711
163,0.3266336442088758,0.3674727624450842,0.3335846359385301
164,0.40669220252178295,0.37960369577378367,0.38058619938692184
165,0.08656119485724663,0.1679015541369745,0.11458259389640653
166,0.16973888755372274,0.1638685133089911,0.15605800042477047
167,0.11938973478808494,0.17547971247143487,0.14051233398880275
168,0.5139874936441139,0.4474932144416488,0.3928338286946733
169,0.25943040082754587,0.19704522030647517,0.25124531210958745
170,0.16141379157578448,0.23692273153426838,0.1995960030718991
171,0.1796922691385204,0.2584487728139194,0.22090649492069386
172,0.2154341465931011,0.2746283945532548,0.23836619435534262
173,0.2531503163558733,0.2955281185894012,0.26374466176091377
174,0.3229592130193523,0.29122198753117695,0.302867607471116
175,0.31331058806171835,0.32822231360395127,0.274560618569611
176,0.3727079559633869,0.3098961570357809,0.2332912813129019
177,0.2914437293328838,0.3846167446270646,0.34223231376044894
178,0.32613298101704163,0.40673839788586524,0.3665916266838619
179,0.35096333450786543,0.4172028756969196,0.3783286278025133
180,0.26835201336140346,0.3856527185525434,0.31667105830923864
181,0.4896808347883049,0.49596824166901704,0.48943478757541703
182,0.4995135824881458,0.4284265939294663,0.3254482183613932
183,0.47557546346539115,0.42660884780336406,0.39417278529526084
184,0.5051767624361232,0.4401220671612674,0.39344061272783637
185,0.3743345872354344,0.3325874250088675,0.2920736761979777
186,0.38751573299851805,0.36858163923924603,0.31883137336322986
187,0.4082749785315946,0.3781271934336328,0.33057945861441684
188,0.42152330117115644,0.4004601399921824,0.35095587544093015
189,0.4387707201290524,0.3754482315579081,0.41704514834938067
190,0.5571245985852509,0.5020955918291943,0.4219764672169577
191,0.41899993648780137,0.3327058173702511,0.25337912187681094
192,0.48797579453592976,0.4701983657262727,0.41723357528043153
193,0.4285447661566113,0.3917038107474292,0.41683004532934903
194,0.4062294274495275,0.4387835292528947,0.40998650280208787
195,0.2562610912291247,0.21396132109632,0.18187285516162444
196,0.2738476884840169,0.22827629070400635,0.1999009903246672
197,0.27275948219006174,0.25078874791649064,0.20676371437840776
198,0.4250748137523008,0.3862807502650036,0.29973974061137343
199,0.3650445160621977,0.3137187801936458,0.3405355881133754
200,0.38333150546218225,0.35915093181028035,0.3390045667790977
201,0.37418766555462357,0.36494557717263687,0.3503334773947419
202,0.46175171157753414,0.402413248498164,0.3553294342887917
203,0.4776467898394979,0.39995666452159107,0.38192025413244607
204,0.40560561922204763,0.4225657677653333,0.3827461706332176
205,0.4906001748044551,0.4536243898593658,0.3979412010061703
206,0.4940343670227742,0.4660582752791199,0.4077992717829453
207,0.6128899578829289,0.6016745467054545,0.5003758078237581
208,0.40177752014931417,0.4510505800160951,0.3974154177543576
209,0.42680522763081963,0.4560289867988258,0.4110551721243151
210,0.27611847974257475,0.23909638206217085,0.19025737998141756
211,0.29884437362764127,0.24618746651239218,0.21069861465744585
212,0.2316574342642897,0.24143772330095326,0.1817257041624321
213,0.3939541148745519,0.36412572883218747,0.35420100431318086
214,0.33615749029197717,0.3189624705776287,0.326912538849415
215,0.3818048466661268,0.34819840914741773,0.34745969671817034
216,0.4077157334916637,0.37985907990429957,0.3596967338328081
217,0.4272310482699437,0.39869038719170896,0.3833474813276681
218,0.4753073927041795,0.3940223716797457,0.400300308511815
219,0.49251133699777916,0.409270765579133,0.40830460174129546
220,0.47405135370251567,0.398464718421569,0.4308191418115773
221,0.4114541282477541,0.41463048618457576,0.3520640946012085
222,0.5982188756359751,0.6299904450183685,0.5228272169064322
223,0.590347171217236,0.6368949225032213,0.5282264783512622
224,0.4877308921533079,0.4419812466242848,0.429941218824142
