,advancements_50,advancements_25
0,3.467742152441335e-06,0.002050678382628457
1,0.012948210649992995,0.01320870864101048
2,0.03160504699402533,0.03114667997940313
3,0.035129534444050745,0.051130151539270814
4,0.04786749591775487,0.07300616860035888
5,0.09321978034070863,0.09356417972254714
6,0.11038070732177065,0.10865778908845287
7,0.12901497922130098,0.12849710033388795
8,0.1265489394929432,0.15181483791418268
9,0.16015701214605763,0.17151410790490765
10,0.1891926358884953,0.19164455118296247
11,0.20069203033100533,0.2139428974690631
12,0.2336153108630047,0.23370929115815328
13,0.23238376852296513,0.25459068710893534
14,0.2744816600110392,0.27469429205836937
15,0.0023291994558159003,0.005503822103947226
16,0.0020268020453992645,0.015505797727018007
17,0.03438248137238391,0.03491810269712564
18,0.05065920776662723,0.05599264116620132
19,0.07481899783885836,0.07456329738538336
20,0.06456454800170029,0.09517364822276152
21,0.11346249563129326,0.1104755075731828
22,0.12808868140155,0.12746980895685894
23,0.15459706328352157,0.15447942567303033
24,0.16727393821435413,0.11889737262609142
25,0.18997888481896327,0.18878975214114813
26,0.21082180302309092,0.21007707304809475
27,0.23279246932978775,0.23314220892081033
28,0.24575221202233885,0.2518160576570842
29,0.27299364154677425,0.2727321319604634
30,0.0012864026079934066,0.0003273683332279717
31,0.006136136950111873,0.014590776833365892
32,0.03115227088729108,0.03161567613508507
33,0.050455899906809286,0.04925215162175967
34,0.05812652149332959,0.0760743675210356
35,0.07509463844674336,0.09423354660757816
36,0.08453100498791878,0.11418202672085918
37,0.0981649446215192,0.13293312386299203
38,0.15187265309263095,0.14983272223112898
39,0.14633175739029056,0.17436884803090597
40,0.18605215159097582,0.19193794969639438
41,0.21071822769361145,0.2084877570271134
42,0.23462138229377358,0.23494895037821986
43,0.2509154872795854,0.24979083327663848
44,0.2533903760271406,0.2769930958785781
45,0.06266747430591696,0.06152064701176634
46,0.057207309637092946,0.06571119498784045
47,0.06867058080482895,0.10741269758129068
48,0.050127180707883724,0.057965225755648817
49,0.1342283314124315,0.11131136901272602
50,0.11309821143685178,0.09382643177445571
51,0.12351872942124843,0.1100996347807406
52,0.13422988248657636,0.13290433875764224
53,0.15972589291619765,0.156854761769004
54,0.16910499190082706,0.16788775972646472
55,0.18200662384860342,0.19555119647642566
56,0.2114657361025937,0.21094173822493667
57,0.2205453822394445,0.23482060896111262
58,0.252618797813448,0.2524907609955737
59,0.2693445520532422,0.2750051307844003
60,0.07262655218687812,-0.004547201382620568
61,0.08497159125281314,0.07227938046118311
62,0.0803087753925377,0.1095050351675547
63,0.07209984576018247,0.11693167418719852
64,0.12482041078655066,0.09359109158297575
65,0.09820212654881934,0.09442606549591379
66,0.09612408731668128,0.10694851210110042
67,0.11650389166586246,0.1262013993080117
68,0.10914958066500008,0.15001413644282888
69,0.17515481789826143,0.17544553254648643
70,0.15534459921466495,0.199086822955162
71,0.21666801261761787,0.2171925451669649
