,advancements_50,advancements_25
0,0.2501499958416945,0.21808440643426544
1,0.27665707285090685,0.24006980556985016
2,0.3215932168419109,0.225145825116888
3,0.36594633874417726,0.36236499264930505
4,0.4139050175133348,0.3710913134297138
5,0.3656737367684675,0.190188728301868
6,0.374615714666034,0.36301475221740975
7,0.40743411023882453,0.38275215709657817
8,0.5247709194892568,0.3915055825805171
9,0.4637601873260441,0.4278982932697577
10,0.4626050274052339,0.4180679590091536
11,0.5157003507931482,0.42139788948517837
12,0.6451468643734773,0.47984351045234075
13,0.5581131460119115,0.3969563270461995
14,0.5902620917233217,0.5456337205707812
15,0.49130216826512785,0.4365469584078165
16,0.23916889702727542,0.1756485778514099
17,0.2814321874895761,0.19124797345239639
18,0.2679218406632713,0.24466964602635216
19,0.29976173929431116,0.2225991155352618
20,0.46910373921945026,0.40442661181754547
21,0.3894487837151309,0.34280354714775724
22,0.4600088330909716,0.3718989196013793
23,0.45247318813529314,0.3517728665096376
24,0.46654823758068514,0.371940073061209
25,0.4848204722813282,0.39356565895726203
26,0.4815154819268839,0.404637711997418
27,0.48591656391389976,0.40555613440035876
28,0.5035043339958973,0.4138461703200869
29,0.6492116361515411,0.4789627289827259
30,0.6444067808103565,0.43658140726609357
31,0.43893910607670383,0.4286700007434806
32,0.22894314175371258,0.16218810509304596
33,0.3246225376526112,0.2988619538669409
34,0.4901589225140203,0.33515583636099344
35,0.4901244767773134,0.4031417917803483
36,0.44104503432920816,0.38991273633020124
37,0.3350699375956663,0.2900414391697388
38,0.4219360457096931,0.32443466276987587
39,0.4005280044658533,0.32343281691323167
40,0.42884823688795903,0.3475348142911811
41,0.4706391887054879,0.37276550800528363
42,0.45466325208777825,0.38368615135291834
43,0.4606921040576134,0.4135168530453668
44,0.6129751126018771,0.43714964924868743
45,0.5765071000153563,0.5167741788659331
46,0.37320285593979385,0.4036435672200878
47,0.43091538440837246,0.4259943674918695
48,0.22010104581103482,0.15059721589663627
49,0.20908766951081484,0.1747987673711812
50,0.49218167440219895,0.4762075302283158
51,0.5022464522402035,0.42470798775094104
52,0.21479113944823286,0.07832964504382928
53,0.20212118240887186,0.19663801189731164
54,0.16950210229922527,0.21446766950037177
55,0.32372252385485795,0.16826096183297493
56,0.30701412505521886,0.2794567214031206
57,0.2546577971246696,0.26860758827354003
58,0.3090805922340609,0.30076468964646125
59,0.32751808371831703,0.31713889216618385
