,advancements_50,advancements_25
0,0.004688075565086566,0.004457176611454527
1,0.00624321672951898,0.023964409301840083
2,0.03222478506092654,0.04596704171030097
3,0.03674482019507838,0.062298252368808135
4,0.08048778577318452,0.07846160359403645
5,0.09805570245241216,0.07504509820154498
6,0.11757850847961913,0.11999808869223579
7,0.14034423864501014,0.138067638074564
8,0.16009972832274147,0.15608008575303445
9,0.1515758733075629,0.18357291518898153
10,0.202997508143613,0.20118968590313027
11,0.2214064209674053,0.22140779110376235
12,0.2363155398623191,0.2443539535742318
13,0.26364911099734445,0.26336743530015055
14,0.2836139040861376,0.28251924652616783
15,-0.0031331042432469194,-0.0036781061251080645
16,0.02645346667118761,0.025830213595025908
17,0.03979446456092486,0.04027532116805216
18,0.05467440840815144,0.06673683129160682
19,0.08467017376621772,0.08220574536376203
20,0.10295731587873241,0.10272726905732438
21,0.10247475938155283,0.12128383970188039
22,0.14572080861840386,0.1426046989184928
23,0.14924167970432878,0.16140107822055277
24,0.17881861461823415,0.1769733738127133
25,0.1995153156145977,0.19752312015402929
26,0.21838569997000318,0.22577768931362843
27,0.23825353363580232,0.23675634506803378
28,0.2633883056458505,0.20758116213395092
29,0.2780806371547656,0.28065343366938184
30,0.003563470491861741,0.010226084797051501
31,0.021298118447383836,0.019872743117895317
32,0.04643039220023133,0.044916129161401794
33,0.05070100192964116,0.06730593700336471
34,0.08064122011810175,0.079635936436882
35,0.09980349453737111,0.10117035805392162
36,0.10859812340644558,0.12038450208400393
37,0.1300433786744573,0.14114745065261494
38,0.15730004056521243,0.1611151366484699
39,0.15849701453024964,0.18541379217133244
40,0.19819224208648417,0.19694381390161295
41,0.2111326106909285,0.2258063241661071
42,0.2251738991330216,0.24407728162478196
43,0.2644008283064095,0.26212836866015815
44,0.265737106348203,0.284796245067578
45,0.016490678429779252,0.08111448616466423
46,0.08207702570748562,0.09529786761851128
47,0.044116745256363374,0.04489820675755874
48,0.06855341994828246,0.06398594219479799
49,0.08494166330366963,0.08445881627869495
50,0.08969179141148935,0.10238430054873385
51,0.12756795081953773,0.12374027623171126
52,0.14908293960992788,0.1432718507007026
53,0.17491977096722933,0.1628629911615642
54,0.16595173846157552,0.18368259355429295
55,0.20100245917772608,0.19885765148450765
56,0.21819976628408078,0.22617759634251033
